,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,event,event_lower,event_upper,holidays,holidays_lower,holidays_upper,superholiday,superholiday_lower,superholiday_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,こどもの日,こどもの日_lower,こどもの日_upper,みどりの日,みどりの日_lower,みどりの日_upper,体育の日,体育の日_lower,体育の日_upper,元日,元日_lower,元日_upper,勤労感謝の日,勤労感謝の日_lower,勤労感謝の日_upper,即位礼正殿の儀が行われる日,即位礼正殿の儀が行われる日_lower,即位礼正殿の儀が行われる日_upper,国民の休日,国民の休日_lower,国民の休日_upper,天皇の即位の日,天皇の即位の日_lower,天皇の即位の日_upper,天皇誕生日,天皇誕生日_lower,天皇誕生日_upper,山の日,山の日_lower,山の日_upper,建国記念の日,建国記念の日_lower,建国記念の日_upper,憲法記念日,憲法記念日_lower,憲法記念日_upper,成人の日,成人の日_lower,成人の日_upper,振替休日,振替休日_lower,振替休日_upper,敬老の日,敬老の日_lower,敬老の日_upper,文化の日,文化の日_lower,文化の日_upper,春分の日,春分の日_lower,春分の日_upper,昭和の日,昭和の日_lower,昭和の日_upper,海の日,海の日_lower,海の日_upper,秋分の日,秋分の日_lower,秋分の日_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
30,2018-05-31,124080.82303171877,67252.2640434139,151877.73842622768,124080.82303171877,124080.82303171877,-12726.932261491287,-12726.932261491287,-12726.932261491287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15462.756748150045,-15462.756748150045,-15462.756748150045,2735.8244866587556,2735.8244866587556,2735.8244866587556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111353.89077022749
31,2018-06-01,124033.59523537372,75027.18767131006,155716.62606622183,124033.59523537372,124033.59523537372,-9000.782424607629,-9000.782424607629,-9000.782424607629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10972.066835453727,-10972.066835453727,-10972.066835453727,1971.284410846099,1971.284410846099,1971.284410846099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115032.81281076609
32,2018-06-02,123986.36743902868,115874.01026449303,199727.7273438402,123986.36743902868,123986.36743902868,34762.98344015975,34762.98344015975,34762.98344015975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33634.206880840386,33634.206880840386,33634.206880840386,1128.7765593193583,1128.7765593193583,1128.7765593193583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158749.35087918842
33,2018-06-03,123939.13964268363,128721.09717398234,212080.42233449168,123939.13964268363,123939.13964268363,45792.72317514335,45792.72317514335,45792.72317514335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45576.777814566114,45576.777814566114,45576.777814566114,215.94536057723124,215.94536057723124,215.94536057723124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169731.86281782697
34,2018-06-04,123891.91184633858,72415.51894995297,158267.57413275482,123891.91184633858,123891.91184633858,-10098.512443381514,-10098.512443381514,-10098.512443381514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9341.050070842488,-9341.050070842488,-9341.050070842488,-757.4623725390254,-757.4623725390254,-757.4623725390254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113793.39940295706
35,2018-06-05,123844.68406025882,69805.72564392484,151546.92708465352,123844.68406025882,123844.68406025882,-14901.776680475017,-14901.776680475017,-14901.776680475017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13122.015561058977,-13122.015561058977,-13122.015561058977,-1779.7611194160418,-1779.7611194160418,-1779.7611194160418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108942.9073797838
36,2018-06-07,123750.22848809932,63025.80591709263,145285.53840859892,123750.22848809932,123750.22848809932,-19378.756755917464,-19378.756755917464,-19378.756755917464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15462.756748158477,-15462.756748158477,-15462.756748158477,-3916.0000077589852,-3916.0000077589852,-3916.0000077589852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104371.47173218186
37,2018-06-08,123703.00070201956,69474.90600368642,150642.60152336408,123703.00070201956,123703.00070201956,-15971.240500768874,-15971.240500768874,-15971.240500768874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10972.066835554537,-10972.066835554537,-10972.066835554537,-4999.173665214335,-4999.173665214335,-4999.173665214335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107731.76020125068
38,2018-06-09,123655.77291593981,109868.0877221617,193543.18118561193,123655.77291593981,123655.77291593981,27563.795323647017,27563.795323647017,27563.795323647017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33634.20688084872,33634.20688084872,33634.20688084872,-6070.411557201701,-6070.411557201701,-6070.411557201701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151219.56823958684
39,2018-06-10,123608.54512986005,121326.04209959084,203594.22698404265,123608.54512986005,123608.54512986005,38464.043700217895,38464.043700217895,38464.043700217895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45576.77781462733,45576.77781462733,45576.77781462733,-7112.734114409431,-7112.734114409431,-7112.734114409431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162072.58883007796
40,2018-06-11,123561.31734378029,65160.89544641368,145991.45373977043,123561.31734378028,123561.31734378028,-17450.323436845465,-17450.323436845465,-17450.323436845465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9341.050070840734,-9341.050070840734,-9341.050070840734,-8109.2733660047315,-8109.2733660047315,-8109.2733660047315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106110.99390693483
41,2018-06-12,123514.08955770056,56729.01629810323,143609.85010341086,123514.08955770056,123514.08955770056,-22165.73011348504,-22165.73011348504,-22165.73011348504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13122.015561049097,-13122.015561049097,-13122.015561049097,-9043.71455243594,-9043.71455243594,-9043.71455243594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101348.35944421552
42,2018-06-14,123419.63398554103,56219.19369711542,142154.18145292994,123419.63398554103,123419.63398554103,-26129.194597500606,-26129.194597500606,-26129.194597500606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15462.75674817128,-15462.75674817128,-15462.75674817128,-10666.437849329324,-10666.437849329324,-10666.437849329324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97290.43938804042
43,2018-06-15,123372.40619946129,58473.59524331053,145406.68441263275,123372.40619946129,123372.40619946129,-22300.804031144387,-22300.804031144387,-22300.804031144387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10972.066835512247,-10972.066835512247,-10972.066835512247,-11328.737195632139,-11328.737195632139,-11328.737195632139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101071.6021683169
44,2018-06-16,123325.17841338152,102436.35718898872,187025.2274214786,123325.17841338152,123325.17841338152,21756.473138053367,21756.473138053367,21756.473138053367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33634.206880857055,33634.206880857055,33634.206880857055,-11877.73374280369,-11877.73374280369,-11877.73374280369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145081.6515514349
45,2018-06-17,123277.95062730176,115306.71392021343,197628.44821932213,123277.95062730176,123277.95062730176,33270.75962895428,33270.75962895428,33270.75962895428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45576.77781455781,45576.77781455781,45576.77781455781,-12306.01818560353,-12306.01818560353,-12306.01818560353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156548.71025625605
46,2018-06-18,123230.72284122203,58082.537116745436,143717.93127345035,123230.72284122203,123230.72284122203,-21949.972878093813,-21949.972878093813,-21949.972878093813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9341.0500708385,-9341.0500708385,-9341.0500708385,-12608.922807255312,-12608.922807255312,-12608.922807255312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101280.74996312821
47,2018-06-19,123183.49505514227,57123.39807060406,138776.54675626286,123183.49505514227,123183.49505514227,-25906.717742068733,-25906.717742068733,-25906.717742068733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13122.015561052462,-13122.015561052462,-13122.015561052462,-12784.702181016271,-12784.702181016271,-12784.702181016271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97276.77731307353
48,2018-06-21,123089.03948298274,55261.190917504886,135499.87775102264,123089.03948298274,123089.03948298274,-28225.815247343628,-28225.815247343628,-28225.815247343628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15462.756748184082,-15462.756748184082,-15462.756748184082,-12763.058499159542,-12763.058499159542,-12763.058499159542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94863.22423563912
49,2018-06-22,123041.811696903,61770.11718841076,138940.3139338769,123041.811696903,123041.811696903,-23549.34984848247,-23549.34984848247,-23549.34984848247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10972.066835541349,-10972.066835541349,-10972.066835541349,-12577.28301294112,-12577.28301294112,-12577.28301294112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99492.46184842053
50,2018-06-23,122994.58391082325,225378.90373231188,311384.3692782125,122994.58391082325,122994.58391082325,143995.6699445144,143995.6699445144,143995.6699445144,53507.79378410487,53507.79378410487,53507.79378410487,122648.9318757218,122648.9318757218,122648.9318757218,69141.13809161693,69141.13809161693,69141.13809161693,33634.20688086539,33634.20688086539,33634.20688086539,-12287.468812072753,-12287.468812072753,-12287.468812072753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266990.2538553376
51,2018-06-24,122947.3561247435,263024.4557804572,347651.6308032813,122947.3561247435,122947.3561247435,182708.55686732347,182708.55686732347,182708.55686732347,60149.74531866876,60149.74531866876,60149.74531866876,149038.16350607318,149038.16350607318,149038.16350607318,88888.4181874044,88888.4181874044,88888.4181874044,45576.77781459311,45576.77781459311,45576.77781459311,-11906.384453342778,-11906.384453342778,-11906.384453342778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305655.91299206694
52,2018-06-25,122900.12835375634,86395.60565369562,170032.62234368463,122900.12835375634,122900.12835375634,5599.081013276974,5599.081013276974,5599.081013276974,6641.951534563897,6641.951534563897,6641.951534563897,26389.231630351365,26389.231630351365,26389.231630351365,19747.280095787468,19747.280095787468,19747.280095787468,-9341.050070836745,-9341.050070836745,-9341.050070836745,-11449.100546237645,-11449.100546237645,-11449.100546237645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128499.20936703331
53,2018-06-26,122852.90058276919,56490.5403318354,138497.68688167524,122852.90058276919,122852.90058276919,-24054.624615978748,-24054.624615978748,-24054.624615978748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13122.015561052696,-13122.015561052696,-13122.015561052696,-10932.609054926052,-10932.609054926052,-10932.609054926052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98798.27596679045
54,2018-06-28,122758.44504079489,54951.8049104398,137844.242286414,122758.44504079489,122758.44504079489,-25259.618635775354,-25259.618635775354,-25259.618635775354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15462.75674814413,-15462.75674814413,-15462.75674814413,-9796.861887631225,-9796.861887631225,-9796.861887631225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97498.82640501953
55,2018-06-29,122711.21726980775,60786.22321950236,142492.34307045606,122711.21726980775,122711.21726980775,-20189.018878618786,-20189.018878618786,-20189.018878618786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10972.06683549937,-10972.06683549937,-10972.06683549937,-9216.952043119416,-9216.952043119416,-9216.952043119416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102522.19839118895
56,2018-06-30,122663.98949882059,107712.68853734744,190163.65185352246,122663.98949882059,122663.98949882059,24978.77866968667,24978.77866968667,24978.77866968667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33634.206880879094,33634.206880879094,33634.206880879094,-8655.428211192419,-8655.428211192419,-8655.428211192419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147642.76816850726
57,2018-07-01,122616.76172783345,120936.60120717355,202235.52746294258,122616.76172783345,122616.76172783345,37445.39869537588,37445.39869537588,37445.39869537588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45576.77781465433,45576.77781465433,45576.77781465433,-8131.379119278452,-8131.379119278452,-8131.379119278452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160062.16042320934
58,2018-07-02,122569.5339568463,64658.152974763834,146548.9381169033,122569.5339568463,122569.5339568463,-17003.686186389285,-17003.686186389285,-17003.686186389285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9341.05007087688,-9341.05007087688,-9341.05007087688,-7662.636115512405,-7662.636115512405,-7662.636115512405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105565.84777045701
59,2018-07-03,122522.30618585914,60418.27034196577,143618.53331784767,122522.30618585914,122522.30618585914,-20387.241884628675,-20387.241884628675,-20387.241884628675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13122.015561052931,-13122.015561052931,-13122.015561052931,-7265.226323575745,-7265.226323575745,-7265.226323575745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102135.06430123046
60,2018-07-05,122427.85064388483,60890.722291587415,143685.56798737732,122427.85064388483,122427.85064388483,-22199.240339924927,-22199.240339924927,-22199.240339924927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15462.756748207503,-15462.756748207503,-15462.756748207503,-6736.483591717421,-6736.483591717421,-6736.483591717421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100228.6103039599
